Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Franklin_County,_Arkansas",,,,,,"2,665","3,972","7,298","9,627","14,951","19,934","17,395","20,638","19,364","15,762","15,683","12,358","10,213","11,301","14,705","14,897","17,771","18,125",,,,"17,715",,Franklin County, Arkansas
"https://en.wikipedia.org/wiki/Fulton_County,_Arkansas",,,,,,,"1,819","4,024","4,843","6,720","10,984","12,917","12,193","11,182","10,834","10,253","9,187","6,657","7,699","9,975","10,037","11,642","12,245",,,,"12,477",,Fulton County, Arkansas
"https://en.wikipedia.org/wiki/Garland_County,_Arkansas",,,,,,,,,,"9,023","15,328","18,773","27,271","25,785","36,031","41,664","47,102","46,697","54,131","70,531","73,397","88,068","96,024",,,,"99,386",,Garland County, Arkansas
"https://en.wikipedia.org/wiki/Grant_County,_Arkansas",,,,,,,,,"3,943","6,185","7,786","7,671","9,425","10,710","9,834","10,477","9,024","8,294","9,711","13,008","13,948","16,464","17,853",,,,"18,265",,Grant County, Arkansas
"https://en.wikipedia.org/wiki/Greene_County,_Arkansas",,,,,,"1,586","2,593","5,843","7,573","7,480","12,908","16,979","23,852","26,105","26,127","30,204","29,149","25,198","24,765","30,744","31,804","37,331","42,090",,,,"45,325",,Greene County, Arkansas
"https://en.wikipedia.org/wiki/Hempstead_County,_Arkansas",,,,,"2,512","4,921","7,672","13,989","13,768","19,015","22,796","24,101","28,285","31,602","30,847","32,770","25,080","19,661","19,308","23,635","21,621","23,587","22,609",,,,"21,532",,Hempstead County, Arkansas
"https://en.wikipedia.org/wiki/Hot_Spring_County,_Arkansas",,,,,458,"1,907","3,609","5,635","5,877","7,775","11,603","12,748","15,022","17,784","18,105","18,916","22,181","21,893","21,963","26,819","26,115","30,353","32,923",,,,"33,771",,Hot Spring County, Arkansas
"https://en.wikipedia.org/wiki/Howard_County,_Arkansas",,,,,,,,,,"9,917","13,789","14,076","16,898","18,565","17,489","16,621","13,342","10,878","11,412","13,459","13,569","14,300","13,789",,,,"13,202",,Howard County, Arkansas
"https://en.wikipedia.org/wiki/Independence_County,_Arkansas",,,,,"2,031","3,669","7,767","14,307","14,566","18,086","21,961","22,557","24,776","23,976","24,225","25,643","23,488","20,048","22,723","30,147","31,192","34,233","36,647",,,,"37,825",,Independence County, Arkansas
"https://en.wikipedia.org/wiki/Izard_County,_Arkansas",,,,,"1,266","2,240","3,213","7,215","6,806","10,857","13,038","13,506","14,561","13,871","12,872","12,834","9,953","6,766","7,381","10,768","11,364","13,249","13,696",,,,"13,629",,Izard County, Arkansas
"https://en.wikipedia.org/wiki/Jackson_County,_Arkansas",,,,,333,"1,540","3,086","10,493","7,268","10,877","15,179","18,383","23,501","25,446","27,943","26,427","25,912","22,843","20,452","21,646","18,944","18,418","17,997",,,,"16,719",,Jackson County, Arkansas
"https://en.wikipedia.org/wiki/Jefferson_County,_Arkansas",,,,,772,"2,566","5,834","14,971","15,733","22,386","40,881","40,972","52,734","60,330","64,154","65,101","76,075","81,373","85,329","90,718","85,487","84,278","77,435",,,,"66,824",,Jefferson County, Arkansas
"https://en.wikipedia.org/wiki/Johnson_County,_Arkansas",,,,,,"3,433","5,227","7,612","9,152","11,565","16,758","17,448","19,698","21,062","19,289","18,795","16,138","12,421","13,630","17,423","18,221","22,781","25,540",,,,"26,578",,Johnson County, Arkansas
"https://en.wikipedia.org/wiki/Lafayette_County,_Arkansas",,,,,748,"2,200","5,220","8,464","9,139","5,730","7,700","10,594","13,741","15,522","16,934","16,851","13,203","11,030","10,018","10,213","9,643","8,559","7,645",,,,"6,624",,Lafayette County, Arkansas
"https://en.wikipedia.org/wiki/Lawrence_County,_Arkansas",,,,,"2,806","2,835","5,274","9,372","5,981","8,782","12,984","16,491","20,001","22,098","21,663","22,651","21,303","17,267","16,320","18,447","17,457","17,774","17,415",,,,"16,406",,Lawrence County, Arkansas
"https://en.wikipedia.org/wiki/Lee_County,_Arkansas",,,,,,,,,,"13,288","18,886","19,409","24,252","28,852","26,637","26,810","24,322","21,001","18,884","15,539","13,053","12,580","10,424",,,,"8,857",,Lee County, Arkansas
"https://en.wikipedia.org/wiki/Lincoln_County,_Arkansas",,,,,,,,,,"9,255","10,255","13,389","15,118","18,774","20,250","19,709","17,079","14,447","12,913","13,369","13,690","14,492","14,134",,,,"13,024",,Lincoln County, Arkansas
"https://en.wikipedia.org/wiki/Little_River_County,_Arkansas",,,,,,,,,"3,236","6,404","8,903","13,731","13,597","16,301","15,515","15,932","11,690","9,211","11,194","13,952","13,966","13,628","13,171",,,,"12,259",,Little River County, Arkansas
"https://en.wikipedia.org/wiki/Logan_County,_Arkansas",,,,,,,,,,"14,885","20,774","20,563","26,350","25,866","24,110","25,967","20,260","15,957","16,789","20,144","20,557","22,486","22,353",,,,"21,466",,Logan County, Arkansas
"https://en.wikipedia.org/wiki/Lonoke_County,_Arkansas",,,,,,,,,,"12,146","19,263","22,544","27,983","33,400","33,759","29,802","27,278","24,551","26,249","34,518","39,268","52,828","68,356",,,,"73,309",,Lonoke County, Arkansas
"https://en.wikipedia.org/wiki/Madison_County,_Arkansas",,,,,,"2,775","4,823","7,740","8,231","11,455","17,402","19,864","16,056","14,918","13,334","14,531","11,734","9,068","9,453","11,373","11,618","14,243","15,717",,,,"16,576",,Madison County, Arkansas
"https://en.wikipedia.org/wiki/Marion_County,_Arkansas",,,,,,"1,325","2,308","6,192","3,979","7,907","10,390","11,377","10,203","10,154","8,876","9,464","8,609","6,041","7,000","11,334","12,001","16,140","16,653",,,,"16,694",,Marion County, Arkansas
"https://en.wikipedia.org/wiki/Miller_County,_Arkansas",,,,,356,,,,,"9,919","14,714","17,558","19,555","24,021","30,586","31,874","32,614","31,686","33,385","37,766","38,467","40,443","43,462",,,,"43,257",,Miller County, Arkansas
"https://en.wikipedia.org/wiki/Mississippi_County,_Arkansas",,,,,,"1,410","2,368","3,895","3,633","7,332","11,635","16,384","30,468","47,320","69,289","80,217","82,375","70,174","62,060","59,517","57,525","51,979","46,480",,,,"40,651",,Mississippi County, Arkansas
"https://en.wikipedia.org/wiki/Monroe_County,_Arkansas",,,,,461,936,"2,049","5,657","8,336","9,574","15,336","16,816","19,907","21,601","20,651","21,133","19,540","17,327","15,657","14,052","11,333","10,254","8,149",,,,"6,701",,Monroe County, Arkansas
"https://en.wikipedia.org/wiki/Montgomery_County,_Arkansas",,,,,,,"1,958","3,633","2,984","5,729","7,923","9,444","12,455","11,112","10,768","8,876","6,680","5,370","5,821","7,771","7,841","9,245","9,487",,,,"8,986",,Montgomery County, Arkansas
"https://en.wikipedia.org/wiki/Nevada_County,_Arkansas",,,,,,,,,,"12,959","14,832","16,609","19,344","21,934","20,407","19,869","14,781","10,700","10,111","11,097","10,101","9,955","8,997",,,,"8,252",,Nevada County, Arkansas
"https://en.wikipedia.org/wiki/Newton_County,_Arkansas",,,,,,,"1,758","3,393","4,374","6,120","9,950","12,538","10,612","11,199","10,564","10,881","8,685","5,963","5,844","7,756","7,666","8,608","8,330",,,,"7,753",,Newton County, Arkansas
"https://en.wikipedia.org/wiki/Ouachita_County,_Arkansas",,,,,,,"9,591","12,936","12,975","11,758","17,033","20,892","21,774","20,636","29,890","31,151","33,051","31,641","30,896","30,541","30,574","28,790","26,120",,,,"23,382",,Ouachita County, Arkansas
"https://en.wikipedia.org/wiki/Perry_County,_Arkansas",,,,,,,978,"2,465","2,685","3,872","5,538","7,294","9,402","9,905","7,695","8,392","5,978","4,927","5,634","7,266","7,969","10,209","10,445",,,,"10,455",,Perry County, Arkansas
"https://en.wikipedia.org/wiki/Phillips_County,_Arkansas",,,,,"1,152","3,547","6,935","14,877","15,372","21,262","25,341","26,561","33,535","44,530","40,683","45,970","46,254","43,997","40,046","34,772","28,838","26,445","21,757",,,,"17,782",,Phillips County, Arkansas
"https://en.wikipedia.org/wiki/Pike_County,_Arkansas",,,,,,969,"1,861","4,025","3,788","6,345","8,537","10,301","12,565","12,397","11,792","11,786","10,032","7,864","8,711","10,373","10,086","11,303","11,291",,,,"10,718",,Pike County, Arkansas
"https://en.wikipedia.org/wiki/Poinsett_County,_Arkansas",,,,,,"1,320","2,308","3,621","1,720","2,192","4,272","7,025","12,791","20,848","29,695","37,670","39,311","30,834","26,822","27,032","24,664","25,614","24,583",,,,"23,528",,Poinsett County, Arkansas
"https://en.wikipedia.org/wiki/Polk_County,_Arkansas",,,,,,,"1,263","4,262","3,376","5,857","9,283","18,352","17,216","16,412","14,857","15,832","14,182","11,981","13,297","17,007","17,347","20,229","20,662",,,,"19,964",,Polk County, Arkansas
"https://en.wikipedia.org/wiki/Pope_County,_Arkansas",,,,,"1,483","2,850","4,710","7,883","8,386","14,322","19,458","21,715","24,527","27,153","26,547","25,682","23,291","21,177","28,607","39,021","45,883","54,469","61,754",,,,"64,072",,Pope County, Arkansas
"https://en.wikipedia.org/wiki/Prairie_County,_Arkansas",,,,,,,"2,097","8,854","5,604","8,435","11,374","11,875","13,853","17,447","15,187","15,304","13,768","10,515","10,249","10,140","9,518","9,539","8,715",,,,"8,062",,Prairie County, Arkansas
"https://en.wikipedia.org/wiki/Pulaski_County,_Arkansas",,,,,"2,395","5,350","5,657","11,699","32,066","32,616","47,329","63,179","86,751","109,464","137,727","156,085","196,685","242,980","287,189","340,613","349,660","361,474","382,748",,,,"391,911",,Pulaski County, Arkansas
"https://en.wikipedia.org/wiki/Randolph_County,_Arkansas",,,,,,"2,196","3,275","6,261","7,466","11,724","14,485","17,156","18,987","17,713","16,871","18,319","15,982","12,520","12,645","16,834","16,558","18,195","17,969",,,,"17,958",,Randolph County, Arkansas
"https://en.wikipedia.org/wiki/St._Francis_County,_Arkansas",,,,,"1,505","2,499","4,479","8,672","6,714","8,389","13,543","17,157","22,548","28,385","33,394","36,043","36,841","33,303","30,799","30,858","28,497","29,329","28,258",,,,"24,994",,St. Francis County, Arkansas
"https://en.wikipedia.org/wiki/Saline_County,_Arkansas",,,,,,"2,061","3,903","6,640","3,911","8,953","11,311","13,122","16,657","16,781","15,660","19,163","23,816","28,956","36,107","53,161","64,183","83,529","107,118",,,,"122,437",,Saline County, Arkansas
"https://en.wikipedia.org/wiki/Scott_County,_Arkansas",,,,,,"1,694","3,083","5,145","7,483","9,174","12,635","13,183","14,302","13,232","11,803","13,300","10,057","7,297","8,207","9,685","10,205","10,996","11,233",,,,"10,281",,Scott County, Arkansas
"https://en.wikipedia.org/wiki/Searcy_County,_Arkansas",,,,,,936,"1,979","5,271","5,614","7,278","9,664","11,988","14,825","14,590","11,056","11,942","10,424","8,124","7,731","8,847","7,841","8,261","8,195",,,,"7,881",,Searcy County, Arkansas
"https://en.wikipedia.org/wiki/Sebastian_County,_Arkansas",,,,,,,,"9,238","12,940","19,560","33,200","36,935","52,278","56,739","54,426","62,809","64,202","66,685","79,237","95,172","99,590","115,071","125,744",,,,"127,827",,Sebastian County, Arkansas
"https://en.wikipedia.org/wiki/Sevier_County,_Arkansas",,,,,634,"2,810","4,240","10,516","4,492","6,192","10,072","16,339","16,616","18,301","16,364","15,248","12,293","10,156","11,272","14,060","13,637","15,757","17,058",,,,"17,007",,Sevier County, Arkansas
"https://en.wikipedia.org/wiki/Sharp_County,_Arkansas",,,,,,,,,"5,400","9,047","10,418","12,199","11,688","11,132","10,715","11,497","8,999","6,319","8,233","14,607","14,109","17,119","17,264",,,,"17,442",,Sharp County, Arkansas
"https://en.wikipedia.org/wiki/Stone_County,_Arkansas",,,,,,,,,,"5,089","7,043","8,100","8,946","8,779","7,993","8,603","7,662","6,294","6,838","9,022","9,775","11,499","12,394",,,,"12,506",,Stone County, Arkansas
"https://en.wikipedia.org/wiki/Union_County,_Arkansas",,,,,640,"2,889","10,298","12,288","10,571","13,419","14,977","22,495","30,723","29,691","55,800","50,461","49,686","49,518","45,428","48,573","46,719","45,629","41,639",,,,"38,682",,Union County, Arkansas
"https://en.wikipedia.org/wiki/Van_Buren_County,_Arkansas",,,,,,"1,518","2,864","5,357","5,107","9,565","8,567","11,220","13,509","13,666","11,962","12,518","9,687","7,228","8,275","13,357","14,008","16,192","17,295",,,,"16,545",,Van Buren County, Arkansas
"https://en.wikipedia.org/wiki/Washington_County,_Arkansas",,,,,"2,182","7,148","9,970","14,673","17,266","23,844","32,024","34,256","33,889","35,468","39,255","41,114","49,979","55,797","77,370","100,494","113,409","157,715","203,065",,,,"239,187",,Washington County, Arkansas
"https://en.wikipedia.org/wiki/White_County,_Arkansas",,,,,,929,"2,619","8,316","10,347","17,794","22,946","24,864","28,574","34,603","38,269","37,176","38,040","32,745","39,253","50,835","54,676","67,165","77,076",,,,"78,753",,White County, Arkansas
"https://en.wikipedia.org/wiki/Woodruff_County,_Arkansas",,,,,,,,,"6,891","8,646","14,009","16,304","20,049","21,547","22,682","22,133","18,957","13,954","11,566","11,222","9,520","8,741","7,260",,,,"6,320",,Woodruff County, Arkansas
"https://en.wikipedia.org/wiki/Yell_County,_Arkansas",,,,,,,"3,341","6,333","8,048","13,852","18,015","22,750","26,323","25,655","21,313","20,970","14,057","11,940","14,208","17,026","17,759","21,139","22,185",,,,"21,341",,Yell County, Arkansas
"https://en.wikipedia.org/wiki/Alameda_County,_California",,,,,,,,"8,927","24,237","62,976","93,864","130,197","246,131","344,177","474,883","513,011","740,315","908,209","1,073,184","1,105,379","1,279,182","1,443,741","1,510,271",,,,"1,671,329",,Alameda County, California
"https://en.wikipedia.org/wiki/Alpine_County,_California",,,,,,,,,685,539,667,509,309,243,241,323,241,397,484,"1,097","1,113","1,208","1,175",,,,"1,129",,Alpine County, California
"https://en.wikipedia.org/wiki/Amador_County,_California",,,,,,,,"10,930","9,582","11,384","10,320","11,116","9,086","7,793","8,494","8,973","9,151","9,990","11,821","19,314","30,039","35,100","38,091",,,,"39,752",,Amador County, California
"https://en.wikipedia.org/wiki/Butte_County,_California",,,,,,,"3,574","12,106","11,403","18,721","17,939","17,117","27,301","30,030","34,093","42,840","64,930","82,030","101,969","143,851","182,120","203,171","220,000",,,,"219,186",,Butte County, California
"https://en.wikipedia.org/wiki/Calaveras_County,_California",,,,,,,"16,884","16,299","8,895","9,094","8,882","11,200","9,171","6,183","6,008","8,221","9,902","10,289","13,585","20,710","31,998","40,554","45,578",,,,"45,905",,Calaveras County, California
"https://en.wikipedia.org/wiki/Colusa_County,_California",,,,,,,115,"2,274","6,165","13,118","14,640","7,364","7,732","9,290","10,258","9,788","11,651","12,075","12,430","12,791","16,275","18,804","21,419",,,,"21,547",,Colusa County, California
"https://en.wikipedia.org/wiki/Contra_Costa_County,_California",,,,,,,,"5,328","8,461","12,525","13,515","18,046","31,674","53,889","78,608","100,450","298,984","409,030","558,389","656,380","803,732","948,816","1,049,025",,,,"1,153,526",,Contra Costa County, California
"https://en.wikipedia.org/wiki/Del_Norte_County,_California",,,,,,,,"1,993","2,022","2,584","2,592","2,408","2,417","2,759","4,739","4,745","8,078","17,771","14,580","18,217","23,460","27,507","28,610",,,,"27,812",,Del Norte County, California
"https://en.wikipedia.org/wiki/El_Dorado_County,_California",,,,,,,"20,057","20,562","10,309","10,683","9,232","8,986","7,492","6,426","8,325","13,229","16,207","29,390","43,833","85,812","125,955","156,299","181,058",,,,"192,843",,El Dorado County, California
"https://en.wikipedia.org/wiki/Fresno_County,_California",,,,,,,,"4,605","6,336","9,478","32,026","37,862","75,657","128,779","144,379","178,565","276,515","365,945","413,053","514,621","667,490","799,407","930,450",,,,,"1,023,358",Fresno County, California
"https://en.wikipedia.org/wiki/Glenn_County,_California",,,,,,,,,,,,"5,150","7,172","11,853","10,935","12,195","15,448","17,245","17,521","21,350","24,798","26,453","28,122",,,,"28,393",,Glenn County, California
"https://en.wikipedia.org/wiki/Humboldt_County,_California",,,,,,,,"2,694","6,140","15,512","23,469","27,104","33,857","37,413","43,233","45,812","69,241","104,892","99,692","108,514","119,118","126,518","134,623",,,,"135,558",,Humboldt County, California
"https://en.wikipedia.org/wiki/Imperial_County,_California",,,,,,,,,,,,,"12,591","43,453","60,903","55,740","61,175","71,105","74,492","93,110","109,303","143,361","174,528",,,,"181,215",,Imperial County, California
"https://en.wikipedia.org/wiki/Inyo_County,_California",,,,,,,,,"1,956","2,928","3,544","4,377","6,974","7,031","6,555","7,625","11,658","11,684","15,571","17,895","18,281","17,945","18,546",,,,"18,039",,Inyo County, California
"https://en.wikipedia.org/wiki/Kern_County,_California",,,,,,,,,"2,925","5,601","9,808","16,480","37,715","54,843","82,570","135,124","228,309","291,984","329,162","403,089","543,477","661,645","839,631",,,,"900,202",,Kern County, California
"https://en.wikipedia.org/wiki/Kings_County,_California",,,,,,,,,,,,"9,871","16,230","22,031","25,385","35,168","46,768","49,954","64,610","73,738","101,469","129,461","152,982",,,,"152,940",,Kings County, California
"https://en.wikipedia.org/wiki/Lake_County,_California",,,,,,,,,"2,969","6,596","7,101","6,017","5,526","5,402","7,166","8,069","11,481","13,786","19,548","36,366","50,631","58,309","64,665",,,,"64,386",,Lake County, California
"https://en.wikipedia.org/wiki/Lassen_County,_California",,,,,,,,,"1,327","3,340","4,239","4,511","4,802","8,507","12,589","14,479","18,474","13,597","14,960","21,661","27,598","33,828","34,895",,,,"30,573",,Lassen County, California
"https://en.wikipedia.org/wiki/Los_Angeles_County,_California",,,,,,,"3,530","11,333","15,309","33,381","101,454","170,298","504,131","936,455","2,208,492","2,785,643","4,151,687","6,038,771","7,041,980","7,477,421","8,863,164","9,519,338","9,818,605",,,,"10,039,107",,Los Angeles County, California
"https://en.wikipedia.org/wiki/Madera_County,_California",,,,,,,,,,,,"6,364","8,368","12,203","17,164","23,314","36,964","40,468","41,519","63,116","88,090","123,109","150,865",,,,"157,327",,Madera County, California
"https://en.wikipedia.org/wiki/Marin_County,_California",,,,,,,323,"3,334","6,903","11,324","13,072","15,702","25,114","27,342","41,648","52,907","85,619","146,820","206,038","222,568","230,096","247,289","252,409",,,,"258,826",,Marin County, California
"https://en.wikipedia.org/wiki/Mariposa_County,_California",,,,,,,"4,379","6,243","4,572","4,339","3,787","4,720","3,956","2,775","3,233","5,605","5,145","5,064","6,015","11,108","14,302","17,130","18,251",,,,"17,203",,Mariposa County, California
"https://en.wikipedia.org/wiki/Mendocino_County,_California",,,,,,,55,"3,967","7,545","12,800","17,612","20,465","23,929","24,116","23,505","27,864","40,854","51,059","51,101","66,738","80,345","86,265","87,841",,,,"86,749",,Mendocino County, California
